"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0026598","0","04/29/2017","19:22:39","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","17      ","  ","CIRCUIT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026599","0","04/29/2017","19:26:19","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","841     ","  ","BOYLSTON                 ","  ","ST  ",": @WALGREENS - 841 BOYLSTON ST, BOSTON  ","  ","                         ","  ","    "
"17-0026600","0","04/29/2017","19:36:25","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","900 ","Outside or special property, Other                ","        ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","UNION                    ","  ","ST  "
"17-0026602","0","04/29/2017","19:42:22","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","        ","  ","PEARL                    ","  ","ST  ","                                        ","  ","DORCHESTER               ","  ","AVE "
"17-0026603","0","04/29/2017","19:42:59","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1496    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026604","0","04/29/2017","19:43:06","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","938 ","Graded and cared-for plots of land                ","5       ","  ","PERTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026606","0","04/29/2017","19:49:00","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","140 ","Clubs, Other                                      ","98      ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026608","0","04/29/2017","20:00:14","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","960 ","Street, Other                                     ","        ","  ","BEXLEY                   ","  ","RD  ",": #2625                                 ","  ","FLORENCE                 ","  ","ST  "
"17-0026609","0","04/29/2017","20:06:07","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","629 ","Laboratory or science laboratory                  ","3       ","  ","BLACKFAN                 ","  ","CIR ","                                        ","  ","                         ","  ","    "
"17-0026610","0","04/29/2017","20:09:01","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","50      ","  ","SHATTUCK                 ","  ","ST  ",": #23-2357                              ","  ","                         ","  ","    "
"17-0026611","0","04/29/2017","20:09:28","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","400 ","Residential, Other                                ","9       ","  ","HORADAN                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0026612","0","04/29/2017","20:09:57","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","    ","","1990    ","  ","COLUMBUS                 ","  ","AVE ",": @BHA-WALNUT PARK                      ","  ","                         ","  ","    "
"17-0026614","0","04/29/2017","20:17:08","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","96      ","  ","WESTWIND                 ","  ","RD  ",": #12-1914                              ","  ","                         ","  ","    "
"17-0026616","0","04/29/2017","20:19:33","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","18-20   ","  ","DUSTIN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026618","0","04/29/2017","20:23:33","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","45      ","  ","STRATTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026619","0","04/29/2017","20:25:41","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","213 ","Elementary school, including kindergarten         ","426     ","  ","BEECH                    ","  ","ST  ",": #12-2796                              ","  ","                         ","  ","    "
"17-0026620","0","04/29/2017","20:27:52","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","936 ","Vacant lot                                        ","4       ","  ","FOREST                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026622","0","04/29/2017","20:31:02","400 ","Hazardous condition, Other                        ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","37      ","  ","BROOK                    ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026624","0","04/29/2017","20:35:56","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","174 ","Rapid transit station                             ","640     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-CHINATOWN                   ","  ","                         ","  ","    "
"17-0026625","0","04/29/2017","20:36:08","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","6       ","  ","WHITTIER                 ","  ","PL  ",": #15-1344                              ","  ","                         ","  ","    "
"17-0026628","0","04/29/2017","20:45:23","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","640     ","E ","FIFTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026629","0","04/29/2017","20:49:30","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","778     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026630","0","04/29/2017","20:53:44","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","938 ","Graded and cared-for plots of land                ","288     ","  ","FOSTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026631","0","04/29/2017","20:57:20","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","605     ","  ","TRUMAN                   ","  ","PKWY","                                        ","  ","                         ","  ","    "
"17-0026634","0","04/29/2017","21:07:25","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","        ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","MELNEA CASS              ","  ","BLVD"
"17-0026635","0","04/29/2017","21:11:47","100 ","Fire, Other                                       ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","        ","  ","CLARENDON                ","  ","ST  ","                                        ","  ","APPLETON                 ","  ","ST  "
"17-0026637","0","04/29/2017","21:18:34","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","449 ","Hotel/motel, commercial                           ","215     ","  ","CHARLES                  ","  ","ST  ",": #13-1356                              ","  ","                         ","  ","    "
"17-0026638","0","04/29/2017","21:23:48","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","1       ","  ","UNITY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026642","0","04/29/2017","21:33:12","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","960 ","Street, Other                                     ","393     ","  ","MASSACHUSETTS            ","  ","AVE ",": @MBTA STA-MASS AV                     ","  ","                         ","  ","    "
"17-0026646","0","04/29/2017","21:52:47","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","961 ","Highway or divided highway                        ","1465    ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026647","0","04/29/2017","22:04:38","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","960 ","Street, Other                                     ","2       ","  ","CENTER                   ","  ","PLZ ","                                        ","  ","                         ","  ","    "
"17-0026649","0","04/29/2017","22:11:52","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","        ","  ","MORELAND                 ","  ","ST  ",": #2142                                 ","  ","WARREN                   ","  ","ST  "
"17-0026651","0","04/29/2017","22:26:07","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","460 ","Dormitory-type residence, other                   ","107     ","  ","AVENUE LOUIS PASTEUR     ","  ","    ",": #HAR358                               ","  ","                         ","  ","    "
"17-0026652","0","04/29/2017","22:28:31","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","185     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026656","0","04/29/2017","22:48:27","552 ","Police matter                                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","        ","  ","ELY                      ","  ","RD  ","                                        ","  ","KENMARE                  ","  ","RD  "
"17-0026657","0","04/29/2017","22:50:21","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","962 ","Residential street, road or residential driveway  ","11      ","  ","EASTON                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026658","0","04/29/2017","22:53:41","552 ","Police matter                                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","962 ","Residential street, road or residential driveway  ","4       ","  ","PRICE                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0026659","0","04/29/2017","22:56:27","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","        ","  ","BLOSSOM                  ","  ","ST  ","                                        ","  ","PARKMAN                  ","  ","ST  "
"17-0026660","0","04/29/2017","22:59:06","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","271     ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026662","0","04/29/2017","23:01:43","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","419 ","1 or 2 family dwelling                            ","1-4     ","  ","MAPLE                    ","  ","CT  ","                                        ","  ","                         ","  ","    "
"17-0026664","0","04/29/2017","23:19:09","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","419 ","1 or 2 family dwelling                            ","70      ","  ","ASHFORD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026666","0","04/29/2017","23:23:21","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","3       ","  ","BUSWELL                  ","  ","ST  ",": #BU322                                ","  ","                         ","  ","    "
"17-0026669","0","04/29/2017","23:31:38","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","        ","  ","ANTHONY RIP VALENTI      ","  ","WAY ","                                        ","  ","CANAL                    ","  ","ST  "
"17-0026670","0","04/29/2017","23:31:57","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","152     ","  ","SAVANNAH                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026671","0","04/29/2017","23:36:46","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","962 ","Residential street, road or residential driveway  ","104     ","  ","GENEVA                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026673","0","04/29/2017","23:42:01","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","940     ","  ","PARKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026674","0","04/29/2017","23:43:36","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","ALBANY                   ","  ","ST  ","                                        ","  ","RANDALL                  ","  ","ST  "
"17-0026676","0","04/30/2017","00:00:57","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","938 ","Graded and cared-for plots of land                ","38      ","  ","KIRKWOOD                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0026677","0","04/30/2017","00:01:40","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","30      ","  ","BICKFORD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026680","0","04/30/2017","00:05:07","552 ","Police matter                                     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","963 ","Street or road in commercial area                 ","3122    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026681","0","04/30/2017","00:16:19","552 ","Police matter                                     ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","UUU ","Undetermined                                      ","255     ","  ","MEDFORD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026682","0","04/30/2017","00:32:30","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1706    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026685","0","04/30/2017","00:46:23","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","13      ","  ","ATLANTIC                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026686","0","04/30/2017","00:50:02","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","40      ","  ","FOX                      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026687","0","04/30/2017","01:03:41","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","87      ","  ","LAWRENCE                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026690","0","04/30/2017","01:39:37","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","429 ","Multifamily dwelling                              ","3112    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026691","0","04/30/2017","01:48:08","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","17      ","  ","PRICE                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0026693","0","04/30/2017","01:55:45","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","20      ","  ","MOUNT BOWDOIN            ","  ","TER ",": alias 20 MT BOWDOIN                   ","  ","                         ","  ","    "
"17-0026697","0","04/30/2017","02:02:27","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","25      ","  ","DRY DOCK                 ","  ","AVE ",": #13-751                               ","  ","                         ","  ","    "
"17-0026698","0","04/30/2017","02:05:00","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","891 ","Warehouse                                         ","647     ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026700","0","04/30/2017","02:29:57","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","33      ","  ","WILSON                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0026702","0","04/30/2017","02:38:40","511 ","Lock-out                                          ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","14      ","  ","PUTNAM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026703","0","04/30/2017","02:44:06","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","599 ","Business office                                   ","253     ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026704","0","04/30/2017","02:49:01","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","962 ","Residential street, road or residential driveway  ","233     ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"17-0026705","0","04/30/2017","02:53:43","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","16      ","  ","CHAMPLAIN                ","  ","CIR ","                                        ","  ","                         ","  ","    "
"17-0026706","0","04/30/2017","03:02:15","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","960 ","Street, Other                                     ","        ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","VFW                      ","  ","PKWY"
"17-0026707","0","04/30/2017","03:08:57","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","460 ","Dormitory-type residence, other                   ","263     ","  ","EUSTIS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026709","0","04/30/2017","03:15:38","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","155     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026715","0","04/30/2017","03:48:36","552 ","Police matter                                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","38      ","  ","NIGHTINGALE              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026716","0","04/30/2017","04:20:37","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","EUSTIS                   ","  ","ST  "
"17-0026717","0","04/30/2017","04:27:08","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","449 ","Hotel/motel, commercial                           ","401     ","  ","D                        ","  ","ST  ",": #AFA8276                              ","  ","                         ","  ","    "
"17-0026718","0","04/30/2017","04:37:34","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","331 ","Hospital - medical or psychiatric                 ","1400    ","  ","VFW                      ","  ","PKWY",": #12-2881                              ","  ","                         ","  ","    "
"17-0026720","0","04/30/2017","05:11:12","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","12      ","  ","MELTON                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0026722","0","04/30/2017","05:42:06","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","139     ","E ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026726","0","04/30/2017","07:01:34","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","459 ","Residential board and care                        ","510     ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026729","0","04/30/2017","07:36:21","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","88      ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026730","0","04/30/2017","07:39:03","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","960 ","Street, Other                                     ","374     ","  ","CHESTNUT HILL            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026731","0","04/30/2017","07:42:00","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","39      ","  ","TORREY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026733","0","04/30/2017","07:58:51","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","439 ","Boarding/rooming house, residential hotels        ","10      ","  ","COFFEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026734","0","04/30/2017","08:10:28","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","35      ","  ","FOX                      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026735","0","04/30/2017","08:14:59","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","33      ","  ","BLOSSOM                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026738","0","04/30/2017","08:41:37","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","44      ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026741","0","04/30/2017","09:12:14","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","    ","","        ","  ","THORNDIKE                ","  ","ST  ","                                        ","  ","HARRISON                 ","  ","AVE "
"17-0026742","0","04/30/2017","09:24:55","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","330     ","  ","BROOKLINE                ","  ","AVE ",": #12-2353                              ","  ","                         ","  ","    "
"17-0026746","0","04/30/2017","10:04:22","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","100 ","Assembly, Other                                   ","21      ","  ","SECOND                   ","  ","AVE ",": #421                                  ","  ","                         ","  ","    "
"17-0026747","0","04/30/2017","10:06:33","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","429 ","Multifamily dwelling                              ","560     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026748","0","04/30/2017","10:16:09","553 ","Public service                                    ","0.0000","0.0000","03   ","               ","","00000     ","940 ","Water area, Other                                 ","        ","  ","BOSTON HARBOR            ","  ","    ",": #762                                  ","  ","                         ","  ","    "
"17-0026749","0","04/30/2017","10:17:30","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","17      ","  ","WARD                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026750","0","04/30/2017","10:17:34","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","870     ","E ","FIFTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026751","0","04/30/2017","10:21:32","550 ","Public service assistance, Other                  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","962 ","Residential street, road or residential driveway  ","1530    ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026752","0","04/30/2017","10:24:30","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","963 ","Street or road in commercial area                 ","823     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026754","0","04/30/2017","10:27:24","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","        ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0026755","0","04/30/2017","10:27:56","653 ","Smoke from barbecue, tar kettle                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","965 ","Vehicle parking area                              ","376     ","S ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026756","0","04/30/2017","10:28:08","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02126     ","900 ","Outside or special property, Other                ","745     ","  ","MORTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026759","0","04/30/2017","10:37:07","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","    ","","409     ","  ","WALNUT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0026760","0","04/30/2017","10:38:32","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","178     ","  ","KNEELAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0026762","0","04/30/2017","11:01:07","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","        ","  ","PLEASANT                 ","  ","ST  ","                                        ","  ","VICTORIA                 ","  ","ST  "
"17-0026764","0","04/30/2017","11:09:18","550 ","Public service assistance, Other                  ","0.0000","0.0000","03   ","               ","","02129     ","154 ","Memorial structure, including monuments & statues ","        ","E ","MAIN                     ","  ","ST  ",": @BUNKER HILL MONUMENT                 ","  ","                         ","  ","    "
"17-0026765","0","04/30/2017","11:11:39","900T","BFD Drill                                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","900 ","Outside or special property, Other                ","        ","  ","BINFORD                  ","  ","ST  ","                                        ","  ","A                        ","  ","ST  "
"17-0026766","0","04/30/2017","11:16:54","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","        ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","ASHMONT                  ","  ","ST  "
"17-0026767","0","04/30/2017","11:18:33","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","18      ","  ","GLENCOE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
