"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0039484","0","06/21/2017","16:21:16","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","331 ","Hospital - medical or psychiatric                 ","1       ","  ","DEACONESS                ","  ","RD  ",": #17-2351                              ","  ","                         ","  ","    "
"17-0039485","0","06/21/2017","16:21:49","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","754     ","E ","SIXTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039486","0","06/21/2017","16:24:12","511 ","Lock-out                                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","962 ","Residential street, road or residential driveway  ","68      ","  ","BRADSHAW                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039488","0","06/21/2017","16:26:48","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","331 ","Hospital - medical or psychiatric                 ","800     ","  ","WASHINGTON               ","  ","ST  ",": #23-1481                              ","  ","                         ","  ","    "
"17-0039490","0","06/21/2017","16:35:41","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","305     ","  ","TALBOT                   ","  ","AVE ",": @EAST BOSTON SAVINGS BANK - 305 TALBOT","  ","                         ","  ","    "
"17-0039491","0","06/21/2017","16:39:56","730 ","System malfunction, Other                         ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","839 ","Refrigerated storage                              ","100     ","  ","MEADOW                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0039493","0","06/21/2017","16:45:12","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","429 ","Multifamily dwelling                              ","400     ","  ","BROOKLINE                ","  ","AVE ",": #17-2358                              ","  ","                         ","  ","    "
"17-0039497","0","06/21/2017","16:58:14","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","900 ","Outside or special property, Other                ","420     ","  ","D                        ","  ","ST  ",": @LAWN ON D - 420 D ST, SB             ","  ","                         ","  ","    "
"17-0039500","0","06/21/2017","17:16:54","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","545     ","  ","FREEPORT                 ","  ","ST  ",": @STOP & SHOP - 545 FREEPORT ST, DORCHE","  ","                         ","  ","    "
"17-0039501","0","06/21/2017","17:22:48","730 ","System malfunction, Other                         ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","839 ","Refrigerated storage                              ","100     ","  ","MEADOW                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0039502","0","06/21/2017","17:25:10","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","53      ","  ","SLOCUM                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0039503","0","06/21/2017","17:26:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","70      ","  ","BROOKLEDGE               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039505","0","06/21/2017","17:35:30","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","459 ","Residential board and care                        ","2262    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039508","0","06/21/2017","17:56:58","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","10      ","  ","ASHLAND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039511","0","06/21/2017","18:08:11","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","161 ","Restaurant or cafeteria                           ","123     ","  ","BRIGHTON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039512","0","06/21/2017","18:09:21","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","429 ","Multifamily dwelling                              ","400     ","  ","LONGWOOD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039514","0","06/21/2017","18:29:28","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","385     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039516","0","06/21/2017","18:31:48","550 ","Public service assistance, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","963 ","Street or road in commercial area                 ","15      ","  ","COURT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039517","0","06/21/2017","18:44:52","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","00000     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","INNER HARBOR             ","  ","    ",": @INNER HARBOR (MYSTIC-TOBIN BRIDGE TO ","  ","                         ","  ","    "
"17-0039522","0","06/21/2017","19:09:29","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","100     ","  ","MERIDIAN                 ","  ","ST  ",": #WYN2660                              ","  ","                         ","  ","    "
"17-0039524","0","06/21/2017","19:13:21","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","000 ","Property Use, Other                               ","167     ","  ","FAWNDALE                 ","  ","RD  ",": #WYN3217                              ","  ","                         ","  ","    "
"17-0039525","0","06/21/2017","19:14:24","552 ","Police matter                                     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","        ","  ","GREEN                    ","  ","ST  ","                                        ","  ","LAMARTINE                ","  ","ST  "
"17-0039530","0","06/21/2017","19:38:58","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","157     ","W ","CANTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039531","0","06/21/2017","19:40:41","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","20      ","  ","AMES                     ","  ","ST  ",": #19-3518                              ","  ","                         ","  ","    "
"17-0039534","0","06/21/2017","19:52:39","111 ","Building fire                                     ","20000.0000","5000.0000","04   ","RX             ","Roxbury                                           ","02118     ","429 ","Multifamily dwelling                              ","575     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039535","0","06/21/2017","19:56:34","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","419 ","1 or 2 family dwelling                            ","60      ","  ","TEMPLE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039537","0","06/21/2017","19:58:30","451 ","Biological hazard, confirmed or suspected         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","963 ","Street or road in commercial area                 ","        ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","STATE                    ","  ","ST  "
"17-0039540","0","06/21/2017","20:24:44","511 ","Lock-out                                          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","204     ","  ","EMERSON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039541","0","06/21/2017","20:28:15","552 ","Police matter                                     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","459 ","Residential board and care                        ","18      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0039542","0","06/21/2017","20:45:43","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","        ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","SPENCER                  ","  ","ST  "
"17-0039544","0","06/21/2017","21:04:07","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","459 ","Residential board and care                        ","30      ","  ","WASHINGTON               ","  ","ST  ",": #12-5176                              ","  ","                         ","  ","    "
"17-0039545","0","06/21/2017","21:09:43","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","MELNEA CASS              ","  ","BLVD","                                        ","  ","MASSACHUSETTS            ","  ","AVE "
"17-0039546","0","06/21/2017","21:16:38","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","115     ","  ","MONTEBELLO               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0039547","0","06/21/2017","21:30:17","734 ","Heat detector activation due to malfunction       ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","161 ","Restaurant or cafeteria                           ","107     ","  ","PORTER                   ","  ","ST  ",": #WYN2694                              ","  ","                         ","  ","    "
"17-0039549","0","06/21/2017","21:34:49","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","174 ","Rapid transit station                             ","500     ","  ","COMMONWEALTH             ","  ","AVE ",": @MBTA STA-KENMORE                     ","  ","                         ","  ","    "
"17-0039551","0","06/21/2017","22:01:25","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","        ","  ","NORWELL                  ","  ","ST  ",": #3387                                 ","  ","WHEATLAND                ","  ","AVE "
"17-0039554","0","06/21/2017","22:31:26","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","33      ","  ","SHIRLEY                  ","  ","ST  ",": @SHIRLEY EUSTIS HOUSE                 ","  ","                         ","  ","    "
"17-0039559","0","06/21/2017","23:34:03","113 ","Cooking fire, confined to container               ","5.0000","5.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","38      ","  ","CLEARWAY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039563","0","06/22/2017","00:04:54","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","21      ","  ","BEACON                   ","  ","ST  ",": #CLM1004                              ","  ","                         ","  ","    "
"17-0039564","0","06/22/2017","00:05:48","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","    ","","        ","  ","MELNEA CASS              ","  ","BLVD","                                        ","  ","MASSACHUSETTS            ","  ","AVE "
"17-0039565","0","06/22/2017","00:08:30","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","1344    ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039568","0","06/22/2017","00:29:44","732 ","Extinguishing system activation due to malfunction","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","344     ","  ","MERIDIAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039569","0","06/22/2017","00:30:43","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","20      ","E ","BROOKLINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039572","0","06/22/2017","00:50:07","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","20      ","E ","BROOKLINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039573","0","06/22/2017","00:56:36","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","962 ","Residential street, road or residential driveway  ","195     ","W ","CANTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039574","0","06/22/2017","01:08:57","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","40      ","  ","FAIRLAWN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039575","0","06/22/2017","01:17:56","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","200     ","  ","STUART                   ","  ","ST  ",": #12-1514                              ","  ","                         ","  ","    "
"17-0039576","0","06/22/2017","02:09:53","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","459     ","  ","WALNUT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039578","0","06/22/2017","02:53:33","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","200     ","  ","STUART                   ","  ","ST  ",": #12-1514                              ","  ","                         ","  ","    "
"17-0039580","0","06/22/2017","03:14:11","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","500 ","Mercantile, business, Other                       ","401     ","  ","PARK                     ","  ","DR  ",": #AFA7713                              ","  ","                         ","  ","    "
"17-0039581","0","06/22/2017","04:05:00","424 ","Carbon monoxide incident                          ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","11A     ","  ","HARVEST                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039582","0","06/22/2017","04:23:11","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","11      ","  ","PERKINS                  ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0039583","0","06/22/2017","04:31:06","500 ","Service Call, other                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","677     ","E ","SECOND                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039584","0","06/22/2017","04:34:06","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","599 ","Business office                                   ","101     ","  ","TREMONT                  ","  ","ST  ",": #AFA8189                              ","  ","                         ","  ","    "
"17-0039585","0","06/22/2017","05:34:04","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","900 ","Outside or special property, Other                ","160     ","  ","SOUTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039586","0","06/22/2017","05:36:35","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","54      ","  ","ELM                      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039587","0","06/22/2017","05:45:17","554 ","Assist invalid                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","185     ","  ","WORDSWORTH               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039588","0","06/22/2017","05:49:05","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","196     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039590","0","06/22/2017","06:55:40","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","962 ","Residential street, road or residential driveway  ","3       ","  ","STRONG                   ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0039596","0","06/22/2017","07:59:14","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","95      ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039602","0","06/22/2017","08:24:07","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02467     ","429 ","Multifamily dwelling                              ","198     ","  ","SHERMAN                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0039603","0","06/22/2017","08:25:25","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","213 ","Elementary school, including kindergarten         ","94      ","  ","HORACE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039605","0","06/22/2017","08:44:00","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","80      ","  ","BOYLSTON                 ","  ","ST  ",": #WYN1173                              ","  ","                         ","  ","    "
"17-0039608","0","06/22/2017","08:53:10","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","67      ","  ","SYMPHONY                 ","  ","RD  ",": #WYN1204                              ","  ","                         ","  ","    "
"17-0039610","0","06/22/2017","09:00:39","500 ","Service Call, other                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","888 ","Fire station                                      ","200     ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039613","0","06/22/2017","09:13:58","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","419 ","1 or 2 family dwelling                            ","6       ","  ","MILL                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039614","0","06/22/2017","09:15:07","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","794     ","  ","MASSACHUSETTS            ","  ","AVE ",": #18-1667                              ","  ","                         ","  ","    "
"17-0039615","0","06/22/2017","09:16:57","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","960 ","Street, Other                                     ","409     ","  ","WALNUT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039616","0","06/22/2017","09:18:31","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","               ","","00000     ","    ","","        ","  ","I93                      ","  ","    ",": #SOM931                               ","  ","                         ","  ","    "
"17-0039617","0","06/22/2017","09:27:49","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","439 ","Boarding/rooming house, residential hotels        ","324     ","  ","HUNTINGTON               ","  ","AVE ",": #NEU383                               ","  ","                         ","  ","    "
"17-0039618","0","06/22/2017","09:28:51","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","04   ","               ","","02111     ","922 ","Tunnel                                            ","        ","  ","TED WILLIAMS TUNNEL      ","  ","    ",": @TUN-ONEILL TUNNEL NB ENTRANCE        ","  ","                         ","  ","    "
"17-0039619","0","06/22/2017","09:30:48","531 ","Smoke or odor removal                             ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","55      ","  ","MOUNT VERNON             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039620","0","06/22/2017","09:31:48","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","        ","  ","O                        ","  ","ST  ",": alias O/5TH                           ","E ","FIFTH                    ","  ","ST  "
"17-0039621","0","06/22/2017","09:40:00","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","80      ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039624","0","06/22/2017","09:46:58","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","213 ","Elementary school, including kindergarten         ","35      ","  ","HARVEST                  ","  ","ST  ",": @SCH-CLAP ELEMENTARY                  ","  ","                         ","  ","    "
"17-0039627","0","06/22/2017","09:55:24","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","962 ","Residential street, road or residential driveway  ","757     ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0039628","0","06/22/2017","09:59:00","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","    ","","1       ","  ","CHATHAM                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039629","0","06/22/2017","10:00:00","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","76      ","  ","UNION PARK               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039632","0","06/22/2017","10:10:37","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","449 ","Hotel/motel, commercial                           ","1       ","  ","STATE                    ","  ","ST  ",": #WYN1267                              ","  ","                         ","  ","    "
"17-0039633","0","06/22/2017","10:15:20","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","599 ","Business office                                   ","201     ","  ","WASHINGTON               ","  ","ST  ",": #13-1271                              ","  ","                         ","  ","    "
"17-0039634","0","06/22/2017","10:18:41","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","419 ","1 or 2 family dwelling                            ","441     ","  ","ASHMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039635","0","06/22/2017","10:19:35","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","UUU ","Undetermined                                      ","201     ","  ","WASHINGTON               ","  ","ST  ",": @WELLS FARGO BANK - 201 WASHINGTON ST,","  ","                         ","  ","    "
"17-0039637","0","06/22/2017","10:24:12","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","500 ","Mercantile, business, Other                       ","1       ","  ","BOWDOIN                  ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0039638","0","06/22/2017","10:24:52","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","331 ","Hospital - medical or psychiatric                 ","2100    ","  ","DORCHESTER               ","  ","AVE ",": #12-3456                              ","  ","                         ","  ","    "
"17-0039639","0","06/22/2017","10:26:23","552 ","Police matter                                     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","900 ","Outside or special property, Other                ","665     ","  ","PARKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039641","0","06/22/2017","10:30:55","900T","BFD Drill                                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","931 ","Open land or field                                ","450     ","  ","OLD COLONY               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039643","0","06/22/2017","10:36:52","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","200 ","Educational, Other                                ","515     ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039645","0","06/22/2017","10:38:52","900T","BFD Drill                                         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","888 ","Fire station                                      ","360     ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039646","0","06/22/2017","10:49:03","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","888 ","Fire station                                      ","200     ","  ","COLUMBUS                 ","  ","AVE ",": @BFD LAD 17                           ","  ","                         ","  ","    "
"17-0039647","0","06/22/2017","11:01:03","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","381     ","  ","DORCHESTER               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039648","0","06/22/2017","11:08:33","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","618     ","  ","HARRISON                 ","  ","AVE ",": @BFD ENG 3                            ","  ","                         ","  ","    "
"17-0039649","0","06/22/2017","11:11:57","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","165     ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0039650","0","06/22/2017","11:25:16","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02120     ","211 ","Preschool                                         ","32      ","  ","RAYNOR                   ","  ","CIR ","                                        ","  ","                         ","  ","    "
"17-0039652","0","06/22/2017","11:31:12","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","794     ","  ","MASSACHUSETTS            ","  ","AVE ",": @HOSP-BMCM LAUNDRY                    ","  ","                         ","  ","    "
"17-0039654","0","06/22/2017","11:34:52","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","75      ","  ","FRANCIS                  ","  ","ST  ",": @BRIGHAM AND WOMEN'S HOSPITAL: @HOSP-B","  ","                         ","  ","    "
"17-0039655","0","06/22/2017","11:37:45","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","40      ","  ","FAIRLAWN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0039656","0","06/22/2017","11:44:31","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","100     ","  ","CHARLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0039657","0","06/22/2017","11:46:52","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","331 ","Hospital - medical or psychiatric                 ","125     ","  ","PARKER HILL              ","  ","AVE ",": #14-2375                              ","  ","                         ","  ","    "
"17-0039659","0","06/22/2017","11:54:05","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","101     ","  ","ARCH                     ","  ","ST  ",": #12-1443                              ","  ","                         ","  ","    "
"17-0039660","0","06/22/2017","11:55:48","138 ","Off-road vehicle or heavy equipment fire          ","15000.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","931 ","Open land or field                                ","        ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","WALES                    ","  ","ST  "
"17-0039661","0","06/22/2017","12:01:28","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02120     ","254 ","Day care, in commercial property                  ","40      ","  ","RAYNOR                   ","  ","CIR ","                                        ","  ","                         ","  ","    "
