"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0032704","0","05/25/2017","13:17:56","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","810     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032707","0","05/25/2017","13:30:00","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02126     ","160 ","Eating, drinking places, other                    ","6       ","  ","FRONTENAC                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032709","0","05/25/2017","13:53:06","500 ","Service Call, other                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","200 ","Educational, Other                                ","1234    ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032711","0","05/25/2017","13:56:54","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","1884    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032712","0","05/25/2017","13:57:14","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","000 ","Property Use, Other                               ","301     ","  ","NEPONSET                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032713","0","05/25/2017","13:57:41","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","539 ","Household goods, sales, repairs                   ","20      ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032714","0","05/25/2017","13:57:56","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032715","0","05/25/2017","13:58:08","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032716","0","05/25/2017","13:58:09","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","429 ","Multifamily dwelling                              ","1904    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032717","0","05/25/2017","13:58:21","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032718","0","05/25/2017","13:58:34","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032719","0","05/25/2017","13:58:48","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032720","0","05/25/2017","13:59:00","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032721","0","05/25/2017","13:59:18","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032722","0","05/25/2017","13:59:31","900T","BFD Drill                                         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032724","0","05/25/2017","13:59:46","900T","BFD Drill                                         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032725","0","05/25/2017","14:00:00","900T","BFD Drill                                         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032726","0","05/25/2017","14:00:25","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","975     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032727","0","05/25/2017","14:00:45","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","8       ","  ","PAXTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032728","0","05/25/2017","14:01:10","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","1953    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032729","0","05/25/2017","14:01:37","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02126     ","881 ","Parking garage, (detached residential garage)     ","765     ","  ","MORTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032730","0","05/25/2017","14:02:03","900T","BFD Drill                                         ","0.0000","0.0000","08   ","RX             ","Roxbury                                           ","02118     ","000 ","Property Use, Other                               ","115     ","  ","SOUTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032731","0","05/25/2017","14:25:06","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","525     ","  ","TALBOT                   ","  ","AVE ",": @HOTEL-PINE STREET INN - 525 TALBOT AV","  ","                         ","  ","    "
"17-0032732","0","05/25/2017","14:26:46","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","4       ","  ","LIBERTY                  ","  ","SQ  ",": #WYN3437                              ","  ","                         ","  ","    "
"17-0032735","0","05/25/2017","14:35:08","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","364     ","  ","BROOKLINE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032736","0","05/25/2017","14:46:01","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","        ","  ","ASHMONT                  ","  ","ST  ",": #3442                                 ","  ","OCEAN                    ","  ","ST  "
"17-0032737","0","05/25/2017","14:49:19","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","4       ","  ","LIBERTY                  ","  ","SQ  ",": #WYN3437                              ","  ","                         ","  ","    "
"17-0032738","0","05/25/2017","14:51:54","511 ","Lock-out                                          ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","900 ","Outside or special property, Other                ","1010    ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032739","0","05/25/2017","14:55:42","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","114 ","Ice rink: indoor, outdoor                         ","100     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD",": #24-182                               ","  ","                         ","  ","    "
"17-0032743","0","05/25/2017","15:24:35","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","70      ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032750","0","05/25/2017","15:49:10","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","465     ","  ","HUNTINGTON               ","  ","AVE ",": @MUS-MUSEUM OF FINE ARTS - 465 HUNTING","  ","                         ","  ","    "
"17-0032751","0","05/25/2017","15:50:09","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","08   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","1000    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032753","0","05/25/2017","15:54:13","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","516     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032754","0","05/25/2017","15:56:05","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","965 ","Vehicle parking area                              ","1000    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032755","0","05/25/2017","15:57:16","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","705     ","E ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0032758","0","05/25/2017","16:06:14","621 ","Wrong location                                    ","0.0000","0.0000","06   ","               ","","02210     ","961 ","Highway or divided highway                        ","        ","  ","I90 EB                   ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0032760","0","05/25/2017","16:14:18","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","965 ","Vehicle parking area                              ","1000    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032762","0","05/25/2017","16:15:41","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","000 ","Property Use, Other                               ","416     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032765","0","05/25/2017","16:27:37","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","962 ","Residential street, road or residential driveway  ","        ","  ","EVERDEAN                 ","  ","ST  ",": #3174                                 ","  ","FREEPORT                 ","  ","ST  "
"17-0032766","0","05/25/2017","16:29:24","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","580 ","General retail, Other                             ","1335    ","  ","BOYLSTON                 ","  ","ST  ",": #CLM1170                              ","  ","                         ","  ","    "
"17-0032768","0","05/25/2017","16:43:09","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","15      ","  ","GARDNER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032769","0","05/25/2017","16:47:13","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","56      ","  ","REV RICHARD A BURKE      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032770","0","05/25/2017","16:47:33","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","27      ","  ","TENNIS                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0032772","0","05/25/2017","16:55:34","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","12      ","  ","CLOVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032774","0","05/25/2017","17:00:20","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","419 ","1 or 2 family dwelling                            ","100     ","  ","ARLINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032776","0","05/25/2017","17:02:20","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","500 ","Mercantile, business, Other                       ","20      ","  ","CITY                     ","  ","SQ  ",": #SIM300                               ","  ","                         ","  ","    "
"17-0032781","0","05/25/2017","17:33:49","113 ","Cooking fire, confined to container               ","250.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1307    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032782","0","05/25/2017","17:36:08","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","14      ","  ","SHEPHERD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032783","0","05/25/2017","17:40:03","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","160 ","Eating, drinking places, other                    ","367-371 ","  ","NEPONSET                 ","  ","AVE ",": #WYN4145                              ","  ","                         ","  ","    "
"17-0032786","0","05/25/2017","18:01:10","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032787","0","05/25/2017","18:01:35","900 ","Special type of incident, Other                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","000 ","Property Use, Other                               ","9       ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0032789","0","05/25/2017","18:13:10","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","68      ","  ","DEVONSHIRE               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032791","0","05/25/2017","18:50:42","554 ","Assist invalid                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","19      ","  ","BRIMMER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032792","0","05/25/2017","18:57:30","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","599 ","Business office                                   ","23      ","  ","DRY DOCK                 ","  ","AVE ",": #INS1014                              ","  ","                         ","  ","    "
"17-0032794","0","05/25/2017","19:04:59","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","111     ","  ","FLAHERTY                 ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0032795","0","05/25/2017","19:18:17","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","963 ","Street or road in commercial area                 ","        ","  ","BLUE HILL                ","  ","AVE ",": alias BHA/CALLENDER ST DO BSTN        ","  ","CALLENDER                ","  ","ST  "
"17-0032797","0","05/25/2017","19:27:34","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","5       ","  ","DABNEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032798","0","05/25/2017","19:31:55","421 ","Chemical hazard (no spill or leak)                ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","340 ","Clinics, doctors offices, hemodialysis cntr, other","75      ","  ","THIRD                    ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032799","0","05/25/2017","19:45:38","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","331 ","Hospital - medical or psychiatric                 ","116     ","  ","HARRISON                 ","  ","AVE ",": #12-1491                              ","  ","                         ","  ","    "
"17-0032800","0","05/25/2017","19:57:43","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","25      ","  ","GAY HEAD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032803","0","05/25/2017","20:01:03","621 ","Wrong location                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","20      ","  ","MILTON                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032804","0","05/25/2017","20:02:23","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","        ","  ","HARRISON                 ","  ","AVE ","                                        ","E ","BERKELEY                 ","  ","ST  "
"17-0032805","0","05/25/2017","20:12:43","552 ","Police matter                                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","20      ","  ","MILTON                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032806","0","05/25/2017","20:15:00","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","944     ","  ","PARKER                   ","  ","ST  ",": #12-2394                              ","  ","                         ","  ","    "
"17-0032808","0","05/25/2017","20:28:23","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","340 ","Clinics, doctors offices, hemodialysis cntr, other","16      ","  ","SHATTUCK                 ","  ","ST  ",": #12-236                               ","  ","                         ","  ","    "
"17-0032809","0","05/25/2017","20:48:41","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1607    ","  ","TREMONT                  ","  ","ST  ",": #INS1107                              ","  ","                         ","  ","    "
"17-0032813","0","05/25/2017","21:21:54","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","10      ","  ","LINDA                    ","  ","LN  ",": #WYN2184                              ","  ","                         ","  ","    "
"17-0032814","0","05/25/2017","21:33:00","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","10      ","  ","LINDA                    ","  ","LN  ",": #WYN2184                              ","  ","                         ","  ","    "
"17-0032816","0","05/25/2017","21:51:10","900 ","Special type of incident, Other                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","944     ","  ","PARKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032817","0","05/25/2017","21:51:24","621 ","Wrong location                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","3589-361","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032818","0","05/25/2017","22:10:33","113 ","Cooking fire, confined to container               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","210     ","  ","MAVERICK                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032825","0","05/25/2017","23:27:46","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","14      ","  ","SHEPHERD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032826","0","05/25/2017","23:40:00","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","557 ","Personal service, including barber & beauty shops ","100     ","  ","HUNTINGTON               ","  ","AVE ",": #15-1562                              ","  ","                         ","  ","    "
"17-0032828","0","05/25/2017","23:50:16","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","    ","","45      ","  ","UNION                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032834","0","05/26/2017","00:53:47","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","254 ","Day care, in commercial property                  ","242     ","  ","WOODROW                  ","  ","AVE ",": #CLM572                               ","  ","                         ","  ","    "
"17-0032835","0","05/26/2017","00:54:55","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","255 ","Day care, in residence, licensed                  ","1105-110","  ","BLUE HILL                ","  ","AVE ",": #CLM830                               ","  ","                         ","  ","    "
"17-0032837","0","05/26/2017","01:30:16","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","174 ","Rapid transit station                             ","426     ","  ","WASHINGTON               ","  ","ST  ",": #33-1442                              ","  ","                         ","  ","    "
"17-0032838","0","05/26/2017","01:31:45","111 ","Building fire                                     ","150000.0000","50000.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","14      ","  ","LIVINGSTONE              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032840","0","05/26/2017","02:39:30","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","429 ","Multifamily dwelling                              ","1027    ","  ","COMMONWEALTH             ","  ","AVE ",": #CLM820                               ","  ","                         ","  ","    "
"17-0032843","0","05/26/2017","03:27:28","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","314-330 ","W ","SECOND                   ","  ","ST  ",": #13-7161                              ","  ","                         ","  ","    "
"17-0032844","0","05/26/2017","03:30:41","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","44      ","  ","REDLANDS                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0032848","0","05/26/2017","04:43:33","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","18      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0032849","0","05/26/2017","05:01:44","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","8       ","  ","CORMAN                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0032850","0","05/26/2017","05:01:59","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","    ","","1199    ","  ","TREMONT                  ","  ","ST  ",": @BPD-HQ - 1199 TREMONT ST,RX          ","  ","                         ","  ","    "
"17-0032851","0","05/26/2017","05:17:31","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","900 ","Outside or special property, Other                ","175     ","  ","FEDERAL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032852","0","05/26/2017","05:45:08","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","314     ","  ","SHAWMUT                  ","  ","AVE ",": #WYN2986                              ","  ","                         ","  ","    "
"17-0032853","0","05/26/2017","05:56:10","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","449 ","Hotel/motel, commercial                           ","525     ","  ","TALBOT                   ","  ","AVE ",": @HOTEL-PINE STREET INN - 525 TALBOT AV","  ","                         ","  ","    "
"17-0032855","0","05/26/2017","06:28:17","552 ","Police matter                                     ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","571 ","Service station, gas station                      ","        ","  ","MORTON                   ","  ","ST  ","                                        ","  ","BLUE HILL                ","  ","AVE "
"17-0032860","0","05/26/2017","07:15:54","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","6       ","  ","MARLOU                   ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0032861","0","05/26/2017","07:18:56","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","2002    ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032863","0","05/26/2017","08:00:12","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","285-287 ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032866","0","05/26/2017","08:05:51","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","25      ","  ","JAMES O'NEILL            ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032868","0","05/26/2017","08:10:36","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","757     ","E ","FIFTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032869","0","05/26/2017","08:22:19","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","963 ","Street or road in commercial area                 ","300     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032871","0","05/26/2017","08:57:14","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","               ","","02120     ","    ","","        ","  ","DARLING                  ","  ","ST  ",": EST CALUMET ST/DARLING ST RX BSTN     ","  ","                         ","  ","    "
"17-0032872","0","05/26/2017","09:04:06","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","650     ","  ","ATLANTIC                 ","  ","AVE ",": @RR-SOUTH STATION                     ","  ","                         ","  ","    "
"17-0032875","0","05/26/2017","09:14:54","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","963 ","Street or road in commercial area                 ","6       ","  ","WESTLAND                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032877","0","05/26/2017","09:27:00","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","170-170A","  ","TREMONT                  ","  ","ST  ",": #12-1451                              ","  ","                         ","  ","    "
"17-0032878","0","05/26/2017","09:35:04","118 ","Trash or rubbish fire, contained                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","191     ","  ","GREEN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0032880","0","05/26/2017","10:12:37","422 ","Chemical spill or leak                            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","629 ","Laboratory or science laboratory                  ","190     ","  ","LONGWOOD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0032881","0","05/26/2017","10:13:09","460 ","Accident, potential accident, Other               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","1778    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
