"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0078299","0","11/26/2017","11:24:03","444 ","Power line down                                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","8       ","  ","ROBEY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078300","0","11/26/2017","11:41:16","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","361     ","  ","VERMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078304","0","11/26/2017","12:04:20","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02467     ","123 ","Stadium, arena                                    ","2604    ","  ","BEACON                   ","  ","ST  ",": #14-537                               ","  ","                         ","  ","    "
"17-0078308","0","11/26/2017","12:23:37","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","161 ","Restaurant or cafeteria                           ","291     ","  ","ADAMS                    ","  ","ST  ",": @ANH HONG RESTAURANT - 291 ADAMS ST, D","  ","                         ","  ","    "
"17-0078309","0","11/26/2017","12:35:48","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","236     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078311","0","11/26/2017","12:38:05","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","213 ","Elementary school, including kindergarten         ","1500    ","  ","BLUE HILL                ","  ","AVE ",": @CH-JUBILEE CHRISTIAN CHURCH - 1500 BL","  ","                         ","  ","    "
"17-0078312","0","11/26/2017","12:39:07","900T","BFD Drill                                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","965 ","Vehicle parking area                              ","187     ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078313","0","11/26/2017","12:43:20","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","160 ","Eating, drinking places, other                    ","1002-100","  ","BENNINGTON               ","  ","ST  ",": #WYN4517                              ","  ","                         ","  ","    "
"17-0078314","0","11/26/2017","12:44:21","511 ","Lock-out                                          ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","213     ","  ","BLUE HILL                ","  ","AVE ",": alias 213 BHA                         ","  ","                         ","  ","    "
"17-0078320","0","11/26/2017","12:56:25","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","8       ","  ","GARDNER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078321","0","11/26/2017","12:57:24","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","30      ","  ","FREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078322","0","11/26/2017","13:00:48","113 ","Cooking fire, confined to container               ","100.0000","100.0000","01   ","EB             ","East Boston                                       ","02128     ","439 ","Boarding/rooming house, residential hotels        ","401     ","  ","BORDER                   ","  ","ST  ",": #AFA655                               ","  ","                         ","  ","    "
"17-0078324","0","11/26/2017","13:17:13","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","15      ","  ","WARDMAN                  ","  ","RD  ",": #INS644                               ","  ","                         ","  ","    "
"17-0078326","0","11/26/2017","13:23:21","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","40      ","  ","ISABELLA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078327","0","11/26/2017","13:23:59","500 ","Service Call, other                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","103     ","  ","WILLOW                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078330","0","11/26/2017","13:35:01","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","599     ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078331","0","11/26/2017","13:37:17","131 ","Passenger vehicle fire                            ","1500.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","882 ","Parking garage, general vehicle                   ","1       ","  ","CHARLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078332","0","11/26/2017","13:43:10","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","161 ","Restaurant or cafeteria                           ","100     ","  ","HANOVER                  ","  ","ST  ",": @PUBLIC MARKET                        ","  ","                         ","  ","    "
"17-0078336","0","11/26/2017","13:59:24","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","439 ","Boarding/rooming house, residential hotels        ","179     ","  ","SYDNEY                   ","  ","ST  ",": #AFA7859                              ","  ","                         ","  ","    "
"17-0078341","0","11/26/2017","14:24:26","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","               ","","02134     ","900 ","Outside or special property, Other                ","        ","  ","BOSTON UNIVERSITY        ","  ","BRG ",": @BR-BU                                ","  ","                         ","  ","    "
"17-0078342","0","11/26/2017","14:25:13","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","460 ","Dormitory-type residence, other                   ","95      ","  ","ANDERER                  ","  ","LN  ",": #12-2857                              ","  ","                         ","  ","    "
"17-0078344","0","11/26/2017","14:29:21","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","               ","","02129     ","124 ","Playground                                        ","        ","  ","WATER                    ","  ","ST  ",": @PARK-PAUL REVERE PARK                ","  ","                         ","  ","    "
"17-0078345","0","11/26/2017","14:29:49","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","        ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","OLD COLONY               ","  ","AVE "
"17-0078346","0","11/26/2017","14:29:57","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","38      ","  ","CHARTER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078350","0","11/26/2017","14:52:49","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","               ","","02210     ","900 ","Outside or special property, Other                ","        ","  ","1 BEACON                 ","  ","ST  ",": @EX-WB I90 AT EXIT 24                 ","  ","                         ","  ","    "
"17-0078352","0","11/26/2017","15:06:01","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","17      ","  ","WILDWOOD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078360","0","11/26/2017","16:27:40","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","322 ","Alcohol or substance abuse recovery center        ","77      ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078362","0","11/26/2017","16:32:57","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","1446    ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078364","0","11/26/2017","16:50:28","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","960 ","Street, Other                                     ","109     ","  ","CAMDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078369","0","11/26/2017","17:31:00","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","555     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078370","0","11/26/2017","17:32:52","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","42      ","  ","RUTLAND                  ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0078371","0","11/26/2017","17:37:19","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","181 ","Live performance theater                          ","265     ","  ","TREMONT                  ","  ","ST  ",": #13-1515                              ","  ","                         ","  ","    "
"17-0078372","0","11/26/2017","17:39:39","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","962 ","Residential street, road or residential driveway  ","57      ","  ","HAZLETON                 ","  ","ST  ",": #3645                                 ","  ","                         ","  ","    "
"17-0078377","0","11/26/2017","18:05:25","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","80      ","  ","LINCOLN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078381","0","11/26/2017","18:43:09","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","334     ","  ","MASSACHUSETTS            ","  ","AVE ",": KUNG SUTEA                            ","  ","                         ","  ","    "
"17-0078382","0","11/26/2017","18:44:04","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","5       ","  ","AUBURN                   ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0078383","0","11/26/2017","18:53:27","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1334    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078385","0","11/26/2017","19:01:09","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","449 ","Hotel/motel, commercial                           ","1       ","  ","NASHUA                   ","  ","ST  ",": @GRG-NORTH STATION                    ","  ","                         ","  ","    "
"17-0078389","0","11/26/2017","19:36:48","500 ","Service Call, other                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","888 ","Fire station                                      ","200     ","  ","COLUMBUS                 ","  ","AVE ",": @BFD ENG 7                            ","  ","                         ","  ","    "
"17-0078390","0","11/26/2017","19:38:10","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","963 ","Street or road in commercial area                 ","        ","  ","OLD COLONY               ","  ","AVE ","                                        ","  ","DORCHESTER               ","  ","ST  "
"17-0078393","0","11/26/2017","19:46:14","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","480     ","  ","NORFOLK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078394","0","11/26/2017","20:04:03","424 ","Carbon monoxide incident                          ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","17      ","  ","HARVEST                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078395","0","11/26/2017","20:08:26","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","41      ","  ","CLARKSON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078396","0","11/26/2017","20:10:09","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","91      ","  ","WESTLAND                 ","  ","AVE ",": #CLM517                               ","  ","                         ","  ","    "
"17-0078398","0","11/26/2017","20:35:20","500 ","Service Call, other                               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","252     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078401","0","11/26/2017","20:52:14","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1-5     ","  ","GREENWICH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078402","0","11/26/2017","20:59:04","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","000 ","Property Use, Other                               ","794     ","  ","MASSACHUSETTS            ","  ","AVE ",": @SHELTER-WOODS MULLEN SHELTER         ","  ","                         ","  ","    "
"17-0078407","0","11/26/2017","21:46:13","552 ","Police matter                                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","960 ","Street, Other                                     ","1110    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078408","0","11/26/2017","21:47:25","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","161 ","Restaurant or cafeteria                           ","180-194 ","  ","MASSACHUSETTS            ","  ","AVE ",": alias 180-194 MASS AVE BO BSTN        ","  ","                         ","  ","    "
"17-0078409","0","11/26/2017","22:06:02","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","900 ","Outside or special property, Other                ","51      ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078412","0","11/26/2017","22:55:48","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","    ","","249     ","  ","RIVER                    ","  ","ST  ",": @LTC-THE FOLEY SENIOR RESIDENCES      ","  ","                         ","  ","    "
"17-0078414","0","11/26/2017","23:08:45","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","300     ","  ","LONGWOOD                 ","  ","AVE ",": #21-2357                              ","  ","                         ","  ","    "
"17-0078415","0","11/26/2017","23:14:31","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","460 ","Dormitory-type residence, other                   ","10      ","  ","TEMPLE                   ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0078417","0","11/26/2017","23:21:50","118 ","Trash or rubbish fire, contained                  ","5000.0000","5000.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","200     ","  ","SEAPORT                  ","  ","BLVD",": #12-7122                              ","  ","                         ","  ","    "
"17-0078418","0","11/26/2017","23:48:33","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","1       ","  ","RUNDEL                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0078422","0","11/27/2017","00:47:08","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","    ","","10      ","  ","BELLAMY                  ","  ","ST  ",": @LTC-PRESENTATION NURSING AND REHABILI","  ","                         ","  ","    "
"17-0078423","0","11/27/2017","01:12:31","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","100 ","Assembly, Other                                   ","5       ","  ","CLINTON                  ","  ","ST  ",": #12-1253                              ","  ","                         ","  ","    "
"17-0078424","0","11/27/2017","01:19:55","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","614     ","  ","COLUMBIA                 ","  ","RD  ",": @UPHAMS CORNER MARKET RESIDENCES      ","  ","                         ","  ","    "
"17-0078425","0","11/27/2017","01:24:42","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","960 ","Street, Other                                     ","1065    ","  ","COMMONWEALTH             ","  ","AVE ",": @STAR MARKET - 1065 COMMONWEALTH AVE #","  ","                         ","  ","    "
"17-0078426","0","11/27/2017","01:25:04","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","439 ","Boarding/rooming house, residential hotels        ","12      ","  ","HEMENWAY                 ","  ","ST  ",": #15-1593                              ","  ","                         ","  ","    "
"17-0078427","0","11/27/2017","01:53:12","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","225     ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078428","0","11/27/2017","02:18:32","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","414     ","E ","EIGHTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078430","0","11/27/2017","02:37:58","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","419 ","1 or 2 family dwelling                            ","52      ","  ","BRAINERD                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0078432","0","11/27/2017","03:18:40","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","870     ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078433","0","11/27/2017","03:28:59","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","309     ","  ","D                        ","  ","ST  ",": @A KS - 309 D ST, SOUTH BOSTON        ","  ","                         ","  ","    "
"17-0078434","0","11/27/2017","03:46:08","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","592 ","Bank                                              ","100     ","  ","FEDERAL                  ","  ","ST  ",": #12-1423                              ","  ","                         ","  ","    "
"17-0078435","0","11/27/2017","04:02:23","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","10      ","  ","HARTLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078438","0","11/27/2017","05:22:32","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","439 ","Boarding/rooming house, residential hotels        ","230     ","  ","STUART                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078439","0","11/27/2017","06:00:23","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","900 ","Outside or special property, Other                ","99      ","  ","ATKINSON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078442","0","11/27/2017","06:39:39","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02119     ","549 ","Specialty shop                                    ","551     ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078443","0","11/27/2017","06:46:12","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","429 ","Multifamily dwelling                              ","1106    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078444","0","11/27/2017","06:49:31","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","    ","","10      ","  ","PORTSMOUTH               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078445","0","11/27/2017","06:52:48","442 ","Overheated motor                                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","371     ","  ","SAVIN HILL               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078447","0","11/27/2017","07:30:43","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","100 ","Assembly, Other                                   ","138     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078448","0","11/27/2017","07:32:57","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","1944    ","  ","DORCHESTER               ","  ","AVE ",": @MBTA STA-ASHMONT                     ","  ","                         ","  ","    "
"17-0078450","0","11/27/2017","07:46:25","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","7       ","  ","FID KENNEDY              ","  ","AVE ",": #WYN3927                              ","  ","                         ","  ","    "
"17-0078451","0","11/27/2017","07:48:47","131 ","Passenger vehicle fire                            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","963 ","Street or road in commercial area                 ","        ","  ","BENNINGTON               ","  ","ST  ","                                        ","  ","LEVERETT                 ","  ","AVE "
"17-0078452","0","11/27/2017","07:49:33","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02151     ","960 ","Street, Other                                     ","111     ","  ","WALDEMAR                 ","  ","AVE ",": @SUFFOLK DOWNS - 111 WALDEMAR AVE, EAS","  ","                         ","  ","    "
"17-0078453","0","11/27/2017","08:04:46","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","181     ","  ","LAMARTINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078455","0","11/27/2017","08:12:55","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","39      ","  ","NEPONSET                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078458","0","11/27/2017","08:40:54","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","500 ","Mercantile, business, Other                       ","1493-150","  ","DORCHESTER               ","  ","AVE ",": #WYN3746                              ","  ","                         ","  ","    "
"17-0078459","0","11/27/2017","08:41:47","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","100     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078461","0","11/27/2017","08:48:30","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","1       ","  ","SHEAFE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078462","0","11/27/2017","08:54:46","111 ","Building fire                                     ","1000.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","112     ","  ","WILMINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078467","0","11/27/2017","08:59:24","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","331 ","Hospital - medical or psychiatric                 ","440     ","  ","BROOKLINE                ","  ","AVE ",": #16-2351                              ","  ","                         ","  ","    "
"17-0078468","0","11/27/2017","09:00:52","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","43      ","  ","BOWDOIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078469","0","11/27/2017","09:03:08","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","331 ","Hospital - medical or psychiatric                 ","375     ","  ","LONGWOOD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078472","0","11/27/2017","09:13:25","200 ","Overpressure rupture, explosion, overheat other   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","100     ","E ","NEWTON                   ","  ","ST  ",": #21-1653                              ","  ","                         ","  ","    "
"17-0078475","0","11/27/2017","09:27:59","900 ","Special type of incident, Other                   ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","213 ","Elementary school, including kindergarten         ","36      ","  ","CHAPIN                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078477","0","11/27/2017","09:32:52","111 ","Building fire                                     ","15000.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","72      ","  ","CRESTHILL                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0078480","0","11/27/2017","09:50:42","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","426     ","  ","STUART                   ","  ","ST  ",": @COL-UNIVERSITY CLUB OF BOSTON - 426 S","  ","                         ","  ","    "
"17-0078481","0","11/27/2017","10:04:09","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","60      ","  ","SAN JUAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078482","0","11/27/2017","10:04:14","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","280     ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078483","0","11/27/2017","10:08:58","900 ","Special type of incident, Other                   ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","311 ","24-hour care Nursing homes, 4 or more persons     ","108     ","  ","CENTRAL                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0078484","0","11/27/2017","10:10:32","900 ","Special type of incident, Other                   ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","254 ","Day care, in commercial property                  ","99      ","  ","HELDUN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078485","0","11/27/2017","10:10:58","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","22      ","  ","CHURCHILL                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0078486","0","11/27/2017","10:15:03","552 ","Police matter                                     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","308     ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078487","0","11/27/2017","10:15:14","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","254 ","Day care, in commercial property                  ","275     ","W ","BROADWAY BSTN            ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0078488","0","11/27/2017","10:16:04","552 ","Police matter                                     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","550     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0078489","0","11/27/2017","10:22:42","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","581     ","  ","NORFOLK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
