"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0046691","0","07/21/2017","15:41:47","200 ","Overpressure rupture, explosion, overheat other   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","16      ","  ","INWOOD                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046693","0","07/21/2017","15:45:10","911 ","Citizen complaint                                 ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","888 ","Fire station                                      ","1       ","  ","ASHLEY                   ","  ","ST  ",": @BFD ENG 56                           ","  ","                         ","  ","    "
"17-0046696","0","07/21/2017","15:50:12","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","11      ","  ","NEW WHITNEY              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046697","0","07/21/2017","16:02:35","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","254 ","Day care, in commercial property                  ","10      ","  ","FIDELIS                  ","  ","WAY ",": #9981                                 ","  ","                         ","  ","    "
"17-0046698","0","07/21/2017","16:03:38","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","    ","","40      ","  ","DIMOCK                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046699","0","07/21/2017","16:07:24","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","39      ","  ","DEARBORN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046710","0","07/21/2017","16:41:19","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","60      ","  ","HAZLETON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046711","0","07/21/2017","16:45:19","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","419 ","1 or 2 family dwelling                            ","775     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046712","0","07/21/2017","16:46:19","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","962 ","Residential street, road or residential driveway  ","1       ","  ","ENNEKING                 ","  ","PKWY","                                        ","  ","                         ","  ","    "
"17-0046713","0","07/21/2017","16:46:27","552 ","Police matter                                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","ALBION                   ","  ","ST  ","                                        ","  ","CLIFTON                  ","  ","ST  "
"17-0046716","0","07/21/2017","16:54:04","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","        ","  ","UNION                    ","  ","AVE ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0046717","0","07/21/2017","16:54:51","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","33      ","  ","BLOSSOM                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046720","0","07/21/2017","17:04:38","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","1130    ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046723","0","07/21/2017","17:10:40","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","951     ","  ","BENNINGTON               ","  ","ST  ",": @DUNKIN DONUTS - 951 BENNINGTON ST, EA","  ","                         ","  ","    "
"17-0046724","0","07/21/2017","17:11:18","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","599 ","Business office                                   ","44      ","  ","FARNSWORTH               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046725","0","07/21/2017","17:20:09","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","336     ","  ","ADAMS                    ","  ","ST  ",": #12-3182                              ","  ","                         ","  ","    "
"17-0046729","0","07/21/2017","17:37:11","424 ","Carbon monoxide incident                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","69      ","  ","PLEASANT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046732","0","07/21/2017","17:44:10","552 ","Police matter                                     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","190     ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046733","0","07/21/2017","17:45:07","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","334     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046735","0","07/21/2017","18:04:53","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","439 ","Boarding/rooming house, residential hotels        ","400     ","  ","BORDER                   ","  ","ST  ",": #AFA8181                              ","  ","                         ","  ","    "
"17-0046736","0","07/21/2017","18:06:20","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","        ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","TREMONT                  ","  ","ST  "
"17-0046738","0","07/21/2017","18:26:39","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","1249    ","  ","BOYLSTON                 ","  ","ST  ",": @CVS/PHARMACY - 1249 BOYLSTON ST # 1, ","  ","                         ","  ","    "
"17-0046739","0","07/21/2017","18:27:35","400 ","Hazardous condition, Other                        ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","900 ","Outside or special property, Other                ","814     ","  ","AMERICAN LEGION          ","  ","HWY ",": @JOSEPH RUSSO FUNERAL HOME INC - 814 A","  ","                         ","  ","    "
"17-0046740","0","07/21/2017","18:32:42","111 ","Building fire                                     ","5000.0000","5000.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","6       ","  ","COLORADO                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046741","0","07/21/2017","18:38:49","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","665     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046746","0","07/21/2017","18:55:57","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","439 ","Boarding/rooming house, residential hotels        ","20      ","  ","CHARLESGATE              ","W ","    ","                                        ","  ","                         ","  ","    "
"17-0046747","0","07/21/2017","18:57:23","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","200 ","Educational, Other                                ","115     ","  ","PALACE                   ","  ","RD  ",": #17-2363                              ","  ","                         ","  ","    "
"17-0046749","0","07/21/2017","19:09:52","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","549 ","Specialty shop                                    ","48      ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046752","0","07/21/2017","19:24:24","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","60      ","  ","HUMBOLDT                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046755","0","07/21/2017","19:34:43","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","66      ","  ","CROCKETT                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046756","0","07/21/2017","19:42:52","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","174 ","Rapid transit station                             ","200     ","  ","CHARLES                  ","  ","ST  ",": @MBTA STA-CHARLES                     ","  ","                         ","  ","    "
"17-0046758","0","07/21/2017","19:43:49","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","961 ","Highway or divided highway                        ","        ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","GALLIVAN                 ","  ","BLVD"
"17-0046760","0","07/21/2017","19:49:24","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","500 ","Mercantile, business, Other                       ","1112    ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046765","0","07/21/2017","20:10:39","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","960 ","Street, Other                                     ","        ","  ","FAN PIER                 ","  ","BLVD","                                        ","  ","LIBERTY                  ","  ","DR  "
"17-0046766","0","07/21/2017","20:19:50","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","EXETER                   ","  ","ST  "
"17-0046769","0","07/21/2017","20:25:39","730 ","System malfunction, Other                         ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","511 ","Convenience store                                 ","4174    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046770","0","07/21/2017","20:54:00","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","511 ","Convenience store                                 ","280-306 ","  ","WASHINGTON               ","  ","ST  ",": #14-1272                              ","  ","                         ","  ","    "
"17-0046776","0","07/21/2017","21:28:47","700 ","False alarm or false call, Other                  ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","963 ","Street or road in commercial area                 ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","SOUTH                    ","  ","ST  "
"17-0046780","0","07/21/2017","21:43:17","154 ","Dumpster or other outside trash receptacle fire   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","    ","","10      ","  ","FIDELIS                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0046784","0","07/21/2017","21:45:50","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","16      ","  ","PREBLE                   ","  ","ST  ",": #WYN4362                              ","  ","                         ","  ","    "
"17-0046785","0","07/21/2017","21:47:55","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","419 ","1 or 2 family dwelling                            ","14      ","  ","UNION                    ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0046787","0","07/21/2017","21:53:22","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","63      ","  ","HANCOCK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046790","0","07/21/2017","22:00:28","500 ","Service Call, other                               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","153     ","  ","HARBORSIDE               ","  ","DR  ","                                        ","  ","                         ","  ","    "
"17-0046791","0","07/21/2017","22:03:11","443 ","Breakdown of light ballast                        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","373     ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN2219                              ","  ","                         ","  ","    "
"17-0046792","0","07/21/2017","22:05:19","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","5       ","  ","VINAL                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046794","0","07/21/2017","22:12:03","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","161 ","Restaurant or cafeteria                           ","250     ","  ","HANOVER                  ","  ","ST  ",": #CLM565                               ","  ","                         ","  ","    "
"17-0046797","0","07/21/2017","22:33:36","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","311 ","24-hour care Nursing homes, 4 or more persons     ","885     ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046801","0","07/21/2017","23:01:51","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","174 ","Rapid transit station                             ","208     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-STATE ST - 208 WASHINGTON ST","  ","                         ","  ","    "
"17-0046802","0","07/21/2017","23:05:11","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","83      ","  ","TOPLIFF                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046803","0","07/21/2017","23:05:20","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","242     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046806","0","07/21/2017","23:16:43","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","14      ","  ","MEAD                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046807","0","07/21/2017","23:19:08","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","168     ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046810","0","07/21/2017","23:41:51","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","23      ","  ","MORELAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046812","0","07/21/2017","23:49:12","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","900 ","Outside or special property, Other                ","        ","  ","BROOKLINE                ","  ","AVE ",": #2356                                 ","  ","FRANCIS                  ","  ","ST  "
"17-0046813","0","07/22/2017","00:00:30","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","57      ","  ","COPELAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046815","0","07/22/2017","00:02:56","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","571 ","Service station, gas station                      ","273     ","E ","BERKELEY                 ","  ","ST  ",": @J & T MOBIL - 273 E BERKELEY ST, BOST","  ","                         ","  ","    "
"17-0046819","0","07/22/2017","00:28:32","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","900 ","Outside or special property, Other                ","        ","  ","BROOKLINE                ","  ","AVE ",": #2356                                 ","  ","FRANCIS                  ","  ","ST  "
"17-0046822","0","07/22/2017","00:40:38","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","41      ","  ","EGREMONT                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0046824","0","07/22/2017","01:09:35","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","54      ","S ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046825","0","07/22/2017","02:11:45","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","        ","E ","THIRD                    ","  ","ST  ",": #7322                                 ","  ","L                        ","  ","ST  "
"17-0046826","0","07/22/2017","02:12:39","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02203     ","174 ","Rapid transit station                             ","1       ","  ","CAMBRIDGE                ","  ","ST  ",": @MBTA STA-GOVMNT CE                   ","  ","                         ","  ","    "
"17-0046831","0","07/22/2017","02:58:31","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","        ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","IPSWICH                  ","  ","ST  "
"17-0046833","0","07/22/2017","03:07:12","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","300 ","Health care, detention, & correction, Other       ","149     ","  ","THIRTEENTH               ","  ","ST  ",": #14-4224                              ","  ","                         ","  ","    "
"17-0046834","0","07/22/2017","03:07:35","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","    ","","4       ","  ","CHARLESGATE              ","E ","    ","                                        ","  ","                         ","  ","    "
"17-0046837","0","07/22/2017","04:25:41","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","7A      ","  ","LOTHROP                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046838","0","07/22/2017","04:31:33","551 ","Assist police or other governmental agency        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","439 ","Boarding/rooming house, residential hotels        ","504     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046839","0","07/22/2017","04:49:09","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","6       ","  ","HOLBROOK                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046840","0","07/22/2017","04:54:37","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","794     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046842","0","07/22/2017","05:06:28","140 ","Natural vegetation fire, Other                    ","100.0000","100.0000","06   ","               ","","02127     ","938 ","Graded and cared-for plots of land                ","        ","  ","DAY                      ","  ","BL  ",": @ISL-CASTLE ISLAND                    ","  ","                         ","  ","    "
"17-0046844","0","07/22/2017","05:24:58","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","35      ","  ","ANDERSON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046845","0","07/22/2017","05:42:13","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","300     ","  ","LONGWOOD                 ","  ","AVE ",": #18-2357                              ","  ","                         ","  ","    "
"17-0046847","0","07/22/2017","06:17:57","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","25      ","  ","PEVERELL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046849","0","07/22/2017","06:34:12","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","               ","","00000     ","200 ","Educational, Other                                ","        ","  ","THOMPSONS ISLAND         ","  ","    ",": #ACI0160                              ","  ","                         ","  ","    "
"17-0046851","0","07/22/2017","07:04:15","552 ","Police matter                                     ","0.0000","0.0000","07   ","               ","","02125     ","900 ","Outside or special property, Other                ","        ","  ","COLUMBIA                 ","  ","    ",": @SQ-EDWARD EVERETT SQUARE             ","  ","                         ","  ","    "
"17-0046853","0","07/22/2017","08:12:51","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","610     ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","                         ","  ","    "
"17-0046855","0","07/22/2017","08:16:57","400 ","Hazardous condition, Other                        ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","        ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","WELD HILL                ","  ","ST  "
"17-0046856","0","07/22/2017","08:18:08","520 ","Water problem, Other                              ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","940 ","Water area, Other                                 ","50      ","  ","BATTERY                  ","  ","ST  ",": @BFD MARINE UNIT 1 & 2                ","  ","                         ","  ","    "
"17-0046858","0","07/22/2017","08:49:38","424 ","Carbon monoxide incident                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","236     ","  ","NEWBURY                  ","  ","ST  ",": #WYN3312                              ","  ","                         ","  ","    "
"17-0046862","0","07/22/2017","09:31:39","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","962 ","Residential street, road or residential driveway  ","        ","  ","CUMSTON                  ","  ","ST  ","                                        ","W ","CONCORD                  ","  ","ST  "
"17-0046863","0","07/22/2017","09:58:19","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","330     ","  ","BOWDOIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046867","0","07/22/2017","10:12:28","700 ","False alarm or false call, Other                  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","439 ","Boarding/rooming house, residential hotels        ","120     ","  ","H                        ","  ","ST  ",": @LTC-EHDOC 120 H ST                   ","  ","                         ","  ","    "
"17-0046868","0","07/22/2017","10:16:27","111 ","Building fire                                     ","19500.0000","500.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","494     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046871","0","07/22/2017","10:23:45","900T","BFD Drill                                         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","99      ","  ","WAINWRIGHT               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046874","0","07/22/2017","10:44:00","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","5       ","  ","AMES                     ","  ","ST  ",": #14-3518                              ","  ","                         ","  ","    "
"17-0046876","0","07/22/2017","10:47:14","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","73      ","  ","CUSHING                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046879","0","07/22/2017","10:55:27","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","460 ","Dormitory-type residence, other                   ","40      ","  ","BOYLSTON                 ","  ","ST  ",": #AFA7852                              ","  ","                         ","  ","    "
"17-0046880","0","07/22/2017","11:06:23","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","584     ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046881","0","07/22/2017","11:12:45","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","557 ","Personal service, including barber & beauty shops ","222-224 ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046882","0","07/22/2017","11:19:02","444 ","Power line down                                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","960 ","Street, Other                                     ","155     ","N ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046887","0","07/22/2017","11:55:18","900T","BFD Drill                                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","272     ","  ","D                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046889","0","07/22/2017","12:07:53","621 ","Wrong location                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","5       ","  ","WOODWORTH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046891","0","07/22/2017","12:13:39","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","757     ","  ","SHAWMUT                  ","  ","AVE ",": #12-2232                              ","  ","                         ","  ","    "
"17-0046893","0","07/22/2017","12:14:15","621 ","Wrong location                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","NNN ","None                                              ","757     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046897","0","07/22/2017","12:29:09","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","960 ","Street, Other                                     ","        ","  ","REED                     ","  ","ST  ","                                        ","  ","NORTHAMPTON              ","  ","ST  "
"17-0046900","0","07/22/2017","12:37:19","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1170    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0046904","0","07/22/2017","13:09:50","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","19      ","  ","MONSIGNOR REYNOLDS       ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0046906","0","07/22/2017","13:16:51","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","        ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","ESSEX                    ","  ","ST  "
"17-0046909","0","07/22/2017","13:30:30","131 ","Passenger vehicle fire                            ","5000.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","        ","  ","GREEN                    ","  ","ST  ","                                        ","  ","WARREN                   ","  ","SQ  "
"17-0046910","0","07/22/2017","13:37:28","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","431     ","  ","POND                     ","  ","ST  ",": @LTC-ARMENIAN NURSING AND REHABILITATI","  ","                         ","  ","    "
"17-0046912","0","07/22/2017","13:55:30","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","140     ","  ","BALLOU                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0046913","0","07/22/2017","14:08:47","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","340 ","Clinics, doctors offices, hemodialysis cntr, other","50      ","  ","STANIFORD                ","  ","ST  ",": #14-1338                              ","  ","                         ","  ","    "
